anv_verb;diaz_verb;rummad;galleg;saozneg
garedonañ;garedon;d1;rétribuer, récompenser, guerdoner, guerredoner, reconnaître;#saozneg
gargadenniñ;gargadenn;d1;#galleg;#saozneg
gargammañ;gargamm;d1;boiter (d'une jambe), marcher comme qqn de bancal;#saozneg
gargarizañ;gargariz;d1;#galleg;#saozneg
gargouilhat;gargouilh;d1;(se) gargariser;#saozneg
garinebiñ;garineb;d1;renverser;#saozneg
garjatañ;garjat;d1;#galleg;#saozneg
garlantezañ;garlantez;d1;enguirlander (ts sens), orner de fleurs, couronner;#saozneg
garmiñ;garm;d1;crier, pleurer bruyamment, beugler (en plt d'animaux), glapir;#saozneg
garwaskañ;garwask;d1;donner la question à, torturer au bloc, serrer, étreindre, saisir, tenir fortement, tourmenter;#saozneg
garzhañ;garzh;d1;(se) former en haie, accroître le nombre ou l'épaisseur des buissons;#saozneg
garzhenniñ;garzhenn;d1;monter en graines (en plt des plantes, légumes);#saozneg
gastaouiñ;gastaou;d1;putasser, fréquenter les putains, courir les filles (de mauvaise vie), hanter les femmes débauchées;#saozneg
gavaelañ;gavael;d1;accaparer (le pouvoir), avoir de l'emprise;#saozneg
gavrlammat;gavrlamm;d1;cabrioler;#saozneg
gazouilhañ;gazouilh;d1;#galleg;#saozneg
gedal;ged;d1;guetter, attendre, épier, espérer;#saozneg
geizañ;geiz;d1;gazouiller (en plt des oiseaux);#saozneg
gellañ;gell;d1;brunir, tourner au bai, (noix) venir à maturité;#saozneg
genaouegiñ;genaoueg;d1;rester bouche bée, faire le badaud, regarder, la bouche béante, comme un benêt, perdre son temps à ne rien faire, bayer aux corneilles, être comme un con, rester la bouche ouverte;#saozneg
genaouiñ;genaou;d1;bayer aux corneilles, rester bouche ouverte, béer, ouvrir la bouche d'une façon niaise et admirative, badauder;#saozneg
genel;gan;d1;générer, engendrer, mettre au monde, naître, enfanter, produire;#saozneg
gennañ;genn;d1;coincer (tous sens), enfoncer un coin dans qqc. dans le but de le fendre, enfoncer (qqc. dans qqc.*), fixer (*), placer, berner, duper, attraper;#saozneg
geotañ;geot;d1;(s') enherber, (se) former en herbe, pousser en herbe;#saozneg
geotegañ;geoteg;d1;herbager;#saozneg
geriaduriñ;geriadur;d1;#galleg;#saozneg
geriaouiñ;geriaou;d1;#galleg;#saozneg
gervel;galv;d1;appeler (de la voix);#saozneg
geveliat;geveli;d1;tenailler;#saozneg
gilhotinañ;gilhotin;d1;guillotiner, couper au croissant, récolter du goémon à l'aide de l'outil nommé "guillotine";#saozneg
ginañ;gin;d1;mégoter, rechigner, (se) mettre de mauvaise humeur, être de mausaise humeur;#saozneg
gitañ;git;d1;(s') accoutrer, attifer, fagoter, habiller;#saozneg
glabousat;glabous;d1;babiller, éclabousser, troubler l'eau (en la remuant), raconter, médire (de qqn), (se) vanter, bavarder, faire des embarras;#saozneg
glabousañ;glabous;d1;bafouiller;#saozneg
glac'hariñ;glac'har;d1;(s') affliger, léser, chagriner, geindre, (se) plaindre, (se) lamenter, désoler (un pays, moissons...*), dévaster (*), regretter;#saozneg
glanañ;glan;d1;purifier;#saozneg
glannañ;glann;d1;tracer la rive (de), recouvrir ainsi le grain semé (en traçant une rive, à côté de l'année précédente, recouvrir (le sillon) de la terre réservée à cet effet;#saozneg
glaouañ;glaou;d1;(se) charbonner, faire flamber, noircir de/avec du charbon, carboniser;#saozneg
glaoudenniñ;glaoudenn;d1;(se) carboniser;#saozneg
glaouenniñ;glaouenn;d1;(se) réduire en charbon;#saozneg
glaourenniñ;glaourenn;d1;baver, saliver;#saozneg
glaouriñ;glaour;d1;baver, jetter de la bave, laisser tomber de la bave, baver d'envie (de);#saozneg
glasc'hoarzhin;glasc'hoarzhin;d1;rire jaune, sourire (forcé, feint, traître*), rire (*);#saozneg
glasterañ;glaster;d1;verdoyer;#saozneg
glasveziñ;glasvez;d1;verdoyer (en plt d'un terrain, de végétation*), verdir (*), faire verdir;#saozneg
glavañ;glav;d1;pleuvoir, laisser tomber de la pluie (en plt de nuages);#saozneg
glavenniñ;glavenn;d1;pleuvasser, pleuvioter, tomber en gouttes de pluie;#saozneg
glazañ;glaz;d1;bleuir, (re)verdir, devenir poivre sel, fraîchir (vent), blêmir, (se) mettre un peu en colère, grisonner;#saozneg
glazenniñ;glazenn;d1;prendre une couleur bleue (ou verte), faire une fumée bleue, démoustiquer, verdoyer, devenir vert, entrer en végétation, verdir;#saozneg
gleborennañ;gleborenn;d1;se liquéfier (en plt d'un gaz);#saozneg
glennañ;glenn;d1;topographier;#saozneg
glinañ;glin;d1;(s') agenouiller (sur un genou), mettre un genou à terre;#saozneg
glizhañ;glizh;d1;faire de la rosée, bruiner;#saozneg
glizhenniñ;glizhenn;d1;(se) former en rosée, bruiner, condenser (en gouttelettes);#saozneg
gliziennañ;glizienn;d1;(se) convulsionner;#saozneg
gloac'hiñ;gloac'h;d1;#galleg;#saozneg
gloanañ;gloan;d1;(se) couvrir de laine (en plt des moutons), lainer;#saozneg
gloazañ;gloaz;d1;(se) blesser, convulser, faire mal (à);#saozneg
gloutañ;glout;d1;engloutir, faire le glouton, manger (comme un glouton), (se) baffrer;#saozneg
glozañ;gloz;d1;gloser;#saozneg
gludañ;glud;d1;engluer, conglutiner, enduire de glu, attraper, duper, berner;#saozneg
gludennañ;gludenn;d1;engluer, enduire de glu;#saozneg
goafañ;goaf;d1;frapper avec une lance, accrocher avec une gaffe, donner un coup de lance;#saozneg
goanagiñ;goanag;d1;esperer, prévoir, penser;#saozneg
goañvenniñ;goañvenn;d1;avoir (des engelures), causer (*), donner (*);#saozneg
goañviñ;goañv;d1;passer l'hiver, hiberner, hiverner, couvrir les meules de foin de paille (agriculture), nourrir, soigner pendant l'hiver;#saozneg
godal;god;d1;(poules) caqueter (dès le jour), caqueter avant la ponte, crier comme font les poules (qui vont pondre);#saozneg
godellañ;godell;d1;empocher;#saozneg
godisat;godis;d1;railler;#saozneg
goedennañ;goedenn;d1;emprésurer, présurer, mettre du levain dans le lait, y mettre de la présure pour le faire cailler;#saozneg
goellañ;goell;d1;fermenter, levurer, mettre du levain dans la pâte, mettre du ferment dans la pâte, présurer, emprésurer;#saozneg
gogeal;goge;d1;gouailler, (se) moquer de, railler, plaisanter;#saozneg
gogezañ;gogez;d1;folâtrer, rire;#saozneg
golc'hennañ;golc'henn;d1;bâter;#saozneg
gomañ;gom;d1;gommer, enduire de gomme;#saozneg
goprañ;gopr;d1;soudoyer, stipendier, engager, prendre à gages, gager, louer, prendre en location, salarier, embaucher, prendre à son service, primer, rémunérer;#saozneg
gopreostañ;gopreost;d1;gager (à gages pour la moisson*), prendre (*), engager pour la moisson;#saozneg
gorjañ;gorj;d1;(se) gorger, à gros genoux (bête), dévorer, (se) dit d'un cheval dont les jambes enflent, dévorer, (se) grouper sur une branche (en plt des abeilles);#saozneg
gorregañ;gorreg;d1;ralentir;#saozneg
gortozennañ;gortozenn;d1;collationner, prendre une collation;#saozneg
gouarn;gouarn;d1;(se) gouverner, garder, action de gouverner, gouverner (un navire), diriger (un pays, un peuple), préserver (qqn, qqc. de qqc.), garder (des animaux), réserver, (se) protéger (de), régir;#saozneg
gouboazhañ;gouboazh;d1;cuire un peu;#saozneg
goubredañ;goubred;d1;synchroniser;#saozneg
gouelañ;gouel;d1;pleurer (verser des larmes sans crier);#saozneg
goueliaouiñ;goueliaou;d1;festoyer, passer les fêtes, être en vacances;#saozneg
gouennañ;gouenn;d1;procréer, acclimater, naturaliser, faire revivre (une race de chevaux, etc), être fécond, proliférer, (se) propager, faire (se) reproduire la race (des chevaux, etc.);#saozneg
gouerañ;gouer;d1;faire des rigoles dans;#saozneg
gouerouzat;gouerouz;d1;ronchonner, (se) plaindre, pleurnicher, pinouser, geindre, grommeler;#saozneg
gouestlaouiñ;gouestlaou;d1;soudoyer;#saozneg
gouestlañ;gouestl;d1;gager, vouer, (se) consacrer, envoûter, dédier, engager, gager, promettre, allouer;#saozneg
gougammañ;gougamm;d1;#galleg;#saozneg
gouganañ;gougan;d1;chantonner;#saozneg
gougrenañ;gougren;d1;trembloter;#saozneg
gouhinañ;gouhin;d1;mettre dans un fourreau, une gaine, mettre l'epée dans son foureau, engaîner, foutre;#saozneg
goulaouiñ;goulaou;d1;illuminer, poindre (jour), briller, luire, éclairer;#saozneg
goulazhañ;goulazh;d1;latter, battre au marteau, cligner (des yeux), refaire le fil d'une faux à la forge;#saozneg
goullonderiñ;goullonder;d1;étriper, déboyauter, éviscérer, effondrer, vider (qqc de son contenu);#saozneg
gouluzañ;gouluz;d1;moduler;#saozneg
goumonañ;goumon;d1;#galleg;#saozneg
gounit;gounez;d1;gagner, cultiver, persuader, acquérir, conquérir, cultiver, obtenir, persuader;#saozneg
gouraouiñ;gouraou;d1;enrouer, (s') enrouer légèrement, doter;#saozneg
gourazezañ;gourazez;d1;passer l'après-midi en visite dans la même maison;#saozneg
gourbombardañ;gourbombard;d1;jouer du basson (musique);#saozneg
gourc'heañ;gourc'he;d1;devenir ladre (en plt des porcs, des cochons, des bêtes);#saozneg
gourc'hemennaouiñ;gourc'hemennaou;d1;congratuler;#saozneg
gourdañ;gourd;d1;(s') ankyloser, (s') engourdir, causer (l'engourdissement);#saozneg
gourdonañ;gourdon;d1;(s') entraîner, préparer;#saozneg
gourdourañ;gourdour;d1;immerger, (s') imprégner d'eau, suinter, être humide, (se) mouiller (un peu), être mouiller;#saozneg
gouren;gouren;d1;lutter, disputer;#saozneg
gourfennañ;gourfenn;d1;finir;end
gourfenniñ;gourfenn;d1;finir;end
gourgammañ;gourgamm;d1;(se) tortiller;#saozneg
gourgouilhat;gourgouilh;d1;faire glouglou, gargariser;#saozneg
gourhedañ;gourhed;d1;mesurer en étendant les bras, (marine) mesurer les brasses de fond, étendre les bras;#saozneg
gourizañ;gouriz;d1;ceindre, ceinturer, enceindre, environner, entourer;#saozneg
gourlammat;gourlamm;d1;sursauter;#saozneg
gourledañ;gourled;d1;#galleg;#saozneg
gourlonkañ;gourlonk;d1;engloutir, (se) gargariser, manger (gloutonnement, goulûment*), avaler (*);#saozneg
gourlufrañ;gourlufr;d1;#galleg;#saozneg
gourmachiñ;gourmach;d1;gourmander, quereller, assujettir;#saozneg
gournat;gourn;d1;cribler, nettoyer du blé;#saozneg
gournijal;gournij;d1;survoler, voleter, voler bas et avec peine comme font les jeunes oiseaux;#saozneg
goursaoutañ;goursaout;d1;#galleg;#saozneg
goursezal;goursez;d1;#galleg;#saozneg
goursezañ;goursez;d1;proroger, surseoir, (s') attarder (pour bavarder), surseoir, retarder, différer, remettre, ajourner;#saozneg
gourvadeziñ;gourvadez;d1;ondoyer;#saozneg
gourvennañ;gourvenn;d1;jalouser, envier, être jaloux du bonheur des autres;#saozneg
gourvez;gourvez;d1;(se) coucher, (s') affaler, allonger, (s') étendre;#saozneg
gourwalc'hañ;gourwalc'h;d1;#galleg;#saozneg
gourzarzhañ;gourzarzh;d1;#galleg;#saozneg
gourzommañ;gourzomm;d1;#galleg;#saozneg
gousailhañ;gousailh;d1;sautiller;#saozneg
goustilhañ;goustilh;d1;poignarder;#saozneg
gouverkañ;gouverk;d1;souligner, attirer l’attention, faire ressortir, souligner;#saozneg
gouzaviñ;gouzav;d1;#galleg;#saozneg
gouzañv;gouzañv;d1;supporter, pâtir, souffrir;#saozneg
gouziennañ;gouzienn;d1;faire un un temps humide au crépuscule;#saozneg
gouzizañ;gouziz;d1;(s') abaisser, retomber, baisser, affaler, (se) voûter, tomber (en plt du vent*), perdre de l'intensité (*), mollir (*), (se) calmer (en plt du temps);#saozneg
gouzougañ;gouzoug;d1;allonger le cou;#saozneg
gouzourañ;gouzour;d1;(s') imbiber (d'eau), humecter, hydrater;#saozneg
gouzreinañ;gouzrein;d1;#galleg;#saozneg
gozellat;gozell;d1;fouir (comme la taupe), tourner la terre (en plt des taupes);#saozneg
gragachat;gragach;d1;jaspiner, bavarder de façon criarde, piailler, bruire;#saozneg
gragailhat;gragailh;d1;grailler, jacasser (en plt d'oixeaux), crier comme font les pies, caqueter, piailler, parler, plaisanter, gronder, récréminer;#saozneg
gragennat;gragenn;d1;caqueter (poule);#saozneg
grakal;grak;d1;coasser, caqueter, râcler, caqueter avant la ponte (en plt des poules);#saozneg
grakañ;grak;d1;(se) rabougrir, racler;#saozneg
graspiñ;grasp;d1;érafler, excorier, égratigner, enlever très peu la peau;#saozneg
gratañ;grat;d1;griller (chauffer vivement un moment), chauffer;#saozneg
grazuañ;grazu;d1;graduer (conférer un grade), conférer un grade universitaire à;#saozneg
gregachiñ;gregach;d1;parler grec, baragouiner (jargonner...), bégayer;#saozneg
grellat;grell;d1;cribler;#saozneg
gresañ;gres;d1;graisser;#saozneg
gresimañ;gresim;d1;hélléniser, parler grec, parler la langue grecque;#saozneg
greuchadiñ;greuchad;d1;(s') appuyer sur la poitrine;#saozneg
greujañ;greuj;d1;(s') engouer, qui n'est pas difficile sur la nourriture;#saozneg
greunnañ;greunn;d1;grogner (en plt des porcs);#saozneg
grevañ;grev;d1;gréver, obérer, accabler, crever, oppresser, leser, tourmenter;#saozneg
grifañ;grif;d1;râtisser, râteler avec le rateau appelé "grif";#saozneg
grignosañ;grignos;d1;faire grincer;#saozneg
grignouzal;grignouz;d1;grognonner, grognasser;#saozneg
grigoñsat;grigoñs;d1;#galleg;#saozneg
grilhañ;grilh;d1;griller, bousiller (fig.), casser en morceaux, cuire sur le grille;#saozneg
grimandellañ;grimandell;d1;crocheter;#saozneg
grizañ;griz;d1;grisonner, grisailler, transir;#saozneg
griziennañ;grizienn;d1;déborder, (faire) paître sur le rebord;#saozneg
griziezañ;griziez;d1;#galleg;#saozneg
grizilhañ;grizilh;d1;grêler (météorologie + fig.);#saozneg
grizilhonañ;grizilhon;d1;emmenotter, menotter, mettre (les menottes à*), passer (*);#saozneg
grizinkal;grizink;d1;hennir, siffler de colère ou de peur, moucher (en plt du bétail);#saozneg
griñsal;griñs;d1;faire grincer;#saozneg
grognal;grogn;d1;grogner (en plt des animaux*), grommeler (*);#saozneg
grognonañ;grognon;d1;grener, (se) pelucher, grommeler, faire cotonner un drap, friser naturellement, boulocher;#saozneg
groilhañ;groilh;d1;(se) fêler, (se) fendre (avec éclat, bruit), (s') érailler;#saozneg
grollañ;groll;d1;crosser, (se) fêler, jouer à la crosse;#saozneg
gromañ;grom;d1;farfouiller, gourmer, malmener (fig.), heurter (des coudes, ...), rouspéter, (se) confronter;#saozneg
gromellat;gromell;d1;grommeler, grogner, parler entre ses dents;#saozneg
gronnañ;gronn;d1;envelopper, (s') emmitoufler, (se) draper, envahir (fig.), investir, (s') assembler, entourer, amasser, assiéger, investir, pulluler, encercler;#saozneg
grontal;gront;d1;gronder (tonnerre), grogner, grommeler;#saozneg
grosañ;gros;d1;grossoyer (droit);#saozneg
grougousat;grougous;d1;roucouler, faire le bruit des pigeons;#saozneg
grouifal;grouif;d1;pousser des cris de joie;#saozneg
groummañ;groumm;d1;#galleg;#saozneg
grozmolat;grozmol;d1;murmurer, morigéner, admonester, grommeler, chialer, pester, rouspéter, râler, gronder;#saozneg
groñjañ;groñj;d1;(s') accouder, (s') appuyer sur les coudes;#saozneg
grumuzat;grumuz;d1;maugréer, grogner (familier, en plt d'un porc), grommeler, gronder entre ses dents;#saozneg
gwac'hat;gwac'h;d1;criailler, croasser;#saozneg
gwadañ;gwad;d1;saigner, ensanglanter, tirer du sang, perdre du sang, répandre le sang, faire couler le sang;#saozneg
gwagennañ;gwagenn;d1;ondoyer (en plt de la mer*), onduler (*), produire des vagues (*);#saozneg
gwagrennañ;gwagrenn;d1;(se) former en glande, bubon, loupe;#saozneg
gwalarniñ;gwalarn;d1;virer (au Nord-Ouest*), venter (*), faire des remontrances (fig.), prendre un mauvais pli, être en colère, déformer (l'esprit), gronder;#saozneg
gwalañjeriñ;gwalañjer;d1;(se) chagriner, (se) troubler, (s') inquiéter, (se) contrister;#saozneg
gwalc'hañ;gwalc'h;d1;satisfaire, assouvir, rassasier, repaître, combler, foisonner;#saozneg
gwalc'hiñ;gwalc'h;d1;(se) laver (sauf linge), (se) baigner, nager;#saozneg
gwalennadiñ;gwalennad;d1;auner, passer à l'aune;#saozneg
gwalennañ;gwalenn;d1;gauler, (plantes) monter en tige, auner, mesurer à l'aune, mesurer, juger, mettre une bague (au doit de qqn, à un oiseau);#saozneg
gwalenniñ;gwalenn;d1;gauler, (plantes) monter en tige, auner, mesurer à l'aune, mesurer, juger, mettre une bague (au doit de qqn, à un oiseau);#saozneg
gwallaozañ;gwallaoz;d1;mettre (qqn) à mal, maltraiter, ravager (un pays), endommager;#saozneg
gwallañ;gwall;d1;léser, corrompre, préjudicier, violer (faire violence à ...), attenter, ravager, dévaster, endommager, défaire, attenter à la réputation de qqn, tuer, blesser, gâter (les récoltes), abîmer, (se) blesser, (se) suicider;#saozneg
gwallbediñ;gwallbed;d1;proférer des imprécations, jurer des execrations;#saozneg
gwallchoaz;gwallchoaz;d1;mal choisir;#saozneg
gwalldapout;gwalldap;d1;attraper, prendre, être prit à mal;#saozneg
gwalldretiñ;gwalldret;d1;(se) maltraiter, malmener;#saozneg
gwallegañ;gwalleg;d1;endommager, négliger, être (négligent, nonchalant, insouciant);#saozneg
gwallenkrezañ;gwallenkrez;d1;#galleg;#saozneg
gwallfinveziñ;gwallfinvez;d1;#galleg;#saozneg
gwallgas;gwallgas;d1;malmener, maltraiter, brutaliser, molester, porter atteinte, rudoyer;#saozneg
gwallgeme;gwallgemer;d1;#galleg;#saozneg
gwallgemer;gwallgemer;d1;voler, dérober;#saozneg
gwallgemerout;gwallgemer;d1;#galleg;#saozneg
gwallgomportiñ;gwallgomport;d1;mal se comporter;#saozneg
gwallgomz;gwallgomz;d1;médire, mal parler à qqn;#saozneg
gwallgunduiñ;gwallgundu;d1;mal se comporter, se méconduire;#saozneg
gwallhentiñ;gwallhent;d1;#galleg;#saozneg
gwallimplijout;gwallimplij;d1;faire mauvais usage de (qqc*), employer mal (*);#saozneg
gwallsammañ;gwallsamm;d1;surcharger;#saozneg
gwallsebezañ;gwallsebez;d1;#galleg;#saozneg
gwallstignañ;gwallstign;d1;#galleg;#saozneg
gwallvantrañ;gwallvantr;d1;navrer;#saozneg
gwallvevañ;gwallvev;d1;(se) mal conduire;#saozneg
gwallvlazañ;gwallvlaz;d1;avoir mauvais goût, mauvaise odeur, puer;#saozneg
gwallvountañ;gwallvount;d1;#galleg;#saozneg
gwallvrudañ;gwallvrud;d1;diffamer, ruiner la réputation (de qqn), discréditer;#saozneg
gwallzispign;gwallzispign;d1;dépenser de manière exagérée, dilapider;#saozneg
gwanañ;gwan;d1;piquer, punir, macérer, faiblir, devenir faible, poindre, serrer (le coeur), vexer, affliger, punir, nuir (à), affaiblir (en plt d'une maladie);#saozneg
gwangellañ;gwangell;d1;chanceler;#saozneg
gwanikenniñ;gwanikenn;d1;froisser, fâcher;#saozneg
gwarantiñ;gwarant;d1;garantir, promettre, (s') abriter, (se) protéger;#saozneg
gwarañ;gwar;d1;(se) voiler, (se) courber, (se) arquer, bosseler, bossuer;#saozneg
gwarediñ;gwared;d1;sauvegarder, aider, protéger, secourir, abriter;#saozneg
gwaregañ;gwareg;d1;tirer à l’arc, combattre avec l'arc;#saozneg
gwarellañ;gwarell;d1;#galleg;#saozneg
gwareziñ;gwarez;d1;abriter, protéger, sauvegarder, préserver, garder;#saozneg
gwariellañ;gwariell;d1;gondoler;#saozneg
gwarigellañ;gwarigell;d1;(se) gondoler, rendre biais, être de biais, devenir biais, aller obliquement;#saozneg
gwarnisañ;gwarnis;d1;(se) garnir;#saozneg
gwashañ;gwash;d1;#galleg;#saozneg
gwaskarat;gwaskar;d1;disperser, décomposer, séparer;#saozneg
gwaskañ;gwask;d1;presser, oppresser, étreindre, fouler, atteindre (qqn), refouler, ensiler, constiper, presser, épreindre, pour exprimer un liquide, opprimer, résumer, navrer, blesser, tourmenter, appuyer sur;#saozneg
gwaskedenniñ;gwaskedenn;d1;(s') abriter, ombrer, ombrager;#saozneg
gwaskediñ;gwasked;d1;(s') abriter, (se) mettre à l'abri, protéger;#saozneg
gwaskennañ;gwaskenn;d1;(s') oppresser, tousser;#saozneg
gwaskerellañ;gwaskerell;d1;mettre sous presse;#saozneg
gwastañ;gwast;d1;dévaster;#saozneg
gwastelliñ;gwastell;d1;finir le battage;#saozneg
gwatalañ;gwatal;d1;vicier;#saozneg
gwazhennañ;gwazhenn;d1;#galleg;#saozneg
gwazhenniñ;gwazhenn;d1;veiner marbrer vasculariser;#saozneg
